Learning Rate,Decay,Iteration,Learning Rate at Iteration,Loss
0.0005,0.0,25200,0.0005,0.23572180922936478
0.0005,0.0,25300,0.0005,0.2399488786678779
0.0005,0.0,25400,0.0005,0.8746749956428954
0.0005,0.0,25500,0.0005,0.24184953891639704
0.0005,0.0,25600,0.0005,0.2434134543269403
0.0005,0.0,25700,0.0005,0.2454638033721066
0.0005,0.0,25800,0.0005,0.2496024349742693
0.0005,0.0,25900,0.0005,0.24410263605236476
0.0005,0.0,26000,0.0005,0.240967943471032
0.0005,0.0,26100,0.0005,0.24795993491176105
0.0005,0.0,26200,0.0005,0.2501300040374799
0.0005,0.0,26300,0.0005,0.2606001884261883
0.0005,0.0,26400,0.0005,0.24825078652112453
0.0005,0.0,26500,0.0005,0.24694101745651997
0.0005,0.0,26600,0.0005,0.2472679445554783
0.0005,0.0,26700,0.0005,0.2477854094694017
0.0005,0.0,26800,0.0005,0.2474009021472796
0.0005,0.0,26900,0.0005,0.2401721981391501
0.0005,0.0,27000,0.0005,0.24320553617961854
0.0005,0.0,27100,0.0005,0.24433692518878988
0.0005,0.0,27200,0.0005,0.7447237890754974
0.0005,0.0,27300,0.0005,0.25021779262179944
0.0005,0.0,27400,0.0005,0.2795977594051402
0.0005,0.0,27500,0.0005,0.24452652604063244
0.0005,0.0,27600,0.0005,0.2444868171606563
0.0005,0.0,27700,0.0005,0.5686913841039324
0.0005,0.0,27800,0.0005,0.2802748640566482
0.0005,0.0,27900,0.0005,0.5915801784219689
0.0005,0.0,28000,0.0005,0.24110134269270803
0.0005,0.0,28100,0.0005,0.2424717566205086
0.0005,0.0,28200,0.0005,0.33169120131057117
0.0005,0.0,28300,0.0005,0.24746644601254697
0.0005,0.0,28400,0.0005,0.242866556227649
0.0005,0.0,28500,0.0005,0.24813671974714452
0.0005,0.0,28600,0.0005,0.2533406797057917
0.0005,0.0,28700,0.0005,0.27798483040082006
0.0005,0.0,28800,0.0005,0.2541365515734234
0.0005,0.0,28900,0.0005,0.25012469497750145
0.0005,0.0,29000,0.0005,0.24208004119045212
0.0005,0.0,29100,0.0005,0.24278616309931284
0.0005,0.0,29200,0.0005,0.24887027909323284
0.0005,0.0,29300,0.0005,0.254333890392576
0.0005,0.0,29400,0.0005,0.24672919996411402
0.0005,0.0,29500,0.0005,0.573238781115309
0.0005,0.0,29600,0.0005,0.24601242980677043
0.0005,0.0,29700,0.0005,0.6489597868105881
0.0005,0.0,29800,0.0005,0.24466147989852008
0.0005,0.0,29900,0.0005,0.2415770797239937
0.0005,0.0,30000,0.0005,0.24710277726530616
0.0005,0.0,30100,0.0005,0.2408307117924675
0.0005,0.0,30200,0.0005,0.3369966386791833
0.0005,0.0,30300,0.0005,0.24194323709679588
0.0005,0.0,30400,0.0005,0.25001423584914223
0.0005,0.0,30500,0.0005,0.25146580689423775
0.0005,0.0,30600,0.0005,0.25790353742922917
0.0005,0.0,30700,0.0005,0.319349365033616
0.0005,0.0,30800,0.0005,0.2453144923520895
0.0005,0.0,30900,0.0005,0.30009707593996215
0.0005,0.0,31000,0.0005,0.2639052026223306
0.0005,0.0,31100,0.0005,0.24473847650034483
0.0005,0.0,31200,0.0005,0.24115834614807413
0.0005,0.0,31300,0.0005,0.2936216485254104
0.0005,0.0,31400,0.0005,0.24656841534913554
0.0005,0.0,31500,0.0005,0.24648387880619804
0.0005,0.0,31600,0.0005,0.2550864547936742
0.0005,0.0,31700,0.0005,0.2514995416297444
0.0005,0.0,31800,0.0005,0.32339265656339944
0.0005,0.0,31900,0.0005,0.3145575448906043
0.0005,0.0,32000,0.0005,0.28755707325960866
0.0005,0.0,32100,0.0005,0.24838141480888068
0.0005,0.0,32200,0.0005,0.23907541882380712
0.0005,0.0,32300,0.0005,0.2409509289525302
0.0005,0.0,32400,0.0005,0.2452573198765403
0.0005,0.0,32500,0.0005,0.24995382906520597
0.0005,0.0,32600,0.0005,0.24402063712884323
0.0005,0.0,32700,0.0005,0.25248998936833605
0.0005,0.0,32800,0.0005,0.3042791283915661
0.0005,0.0,32900,0.0005,0.2409623971427204
0.0005,0.0,33000,0.0005,0.36732314258570936
0.0005,0.0,33100,0.0005,0.23806702089522758
0.0005,0.0,33200,0.0005,0.24265803698972685
0.0005,0.0,33300,0.0005,0.33920370505539943
0.0005,0.0,33400,0.0005,0.24056374796179608
0.0005,0.0,33500,0.0005,0.2436077222464016
0.0005,0.0,33600,0.0005,0.47953959499808807
0.0005,0.0,33700,0.0005,0.2498834803954566
0.0005,0.0,33800,0.0005,0.24640345376879746
0.0005,0.0,33900,0.0005,0.24492850584325432
0.0005,0.0,34000,0.0005,0.2445118962262256
0.0005,0.0,34100,0.0005,0.7140837698896942
0.0005,0.0,34200,0.0005,0.24545237744954942
0.0005,0.0,34300,0.0005,0.268521632734328
0.0005,0.0,34400,0.0005,0.24771346210333525
0.0005,0.0,34500,0.0005,0.24619911525661028
0.0005,0.0,34600,0.0005,0.2404498651134302
0.0005,0.0,34700,0.0005,0.2577293404490348
0.0005,0.0,34800,0.0005,0.24701391560891237
0.0005,0.0,34900,0.0005,0.24549108633565667
0.0005,0.0,35000,0.0005,0.24835576609569981
0.0005,0.0,35100,0.0005,0.2443800089165802
0.0005,0.0,35200,0.0005,0.237235520888141
0.0005,0.0,35300,0.0005,0.3742733777679724
0.0005,0.0,35400,0.0005,0.2443685697160873
0.0005,0.0,35500,0.0005,0.24515917519566102
0.0005,0.0,35600,0.0005,0.24127604581213097
0.0005,0.0,35700,0.0005,0.2442229738846791
0.0005,0.0,35800,0.0005,0.24484098364178858
0.0005,0.0,35900,0.0005,0.26667236879679035
0.0005,0.0,36000,0.0005,0.2428351995219969
0.0005,0.0,36100,0.0005,0.6400413438466444
0.0005,0.0,36200,0.0005,0.24398540315078243
0.0005,0.0,36300,0.0005,0.2762046965846818
0.0005,0.0,36400,0.0005,0.24771546209866951
0.0005,0.0,36500,0.0005,0.32560871887640597
0.0005,0.0,36600,0.0005,0.24288130929569363
0.0005,0.0,36700,0.0005,0.24053384876844666
0.0005,0.0,36800,0.0005,0.2444728304318855
0.0005,0.0,36900,0.0005,0.24926948207129584
0.0005,0.0,37000,0.0005,0.24136455709437382
0.0005,0.0,37100,0.0005,0.24480192796078165
0.0005,0.0,37200,0.0005,0.25102938889903337
0.0005,0.0,37300,0.0005,0.24219318761268566
0.0005,0.0,37400,0.0005,0.24594288814692533
0.0005,0.0,37500,0.0005,0.8901259272022242
0.0005,0.0,37600,0.0005,0.24407026488937775
0.0005,0.0,37700,0.0005,0.6593130922694054
0.0005,0.0,37800,0.0005,0.24519622163996577
0.0005,0.0,37900,0.0005,0.2462308902465542
0.0005,0.0,38000,0.0005,0.23951879190474804
0.0005,0.0,38100,0.0005,0.24440743992709174
0.0005,0.0,38200,0.0005,0.24260360563354755
0.0005,0.0,38300,0.0005,0.2550240419657344
0.0005,0.0,38400,0.0005,0.24538611710125352
0.0005,0.0,38500,0.0005,0.2517722556325071
0.0005,0.0,38600,0.0005,0.2446161449606723
0.0005,0.0,38700,0.0005,0.2479557388077518
0.0005,0.0,38800,0.0005,0.24858846782487629
0.0005,0.0,38900,0.0005,0.24919901124111982
0.0005,0.0,39000,0.0005,0.24290763697214063
0.0005,0.0,39100,0.0005,0.25074399656505447
0.0005,0.0,39200,0.0005,0.24181131848391538
0.0005,0.0,39300,0.0005,0.24329691279846155
0.0005,0.0,39400,0.0005,0.25655466066315846
0.0005,0.0,39500,0.0005,0.2487430653773811
0.0005,0.0,39600,0.0005,0.2509185532675102
0.0005,0.0,39700,0.0005,0.24669974442962297
0.0005,0.0,39800,0.0005,0.24659364237206347
0.0005,0.0,39900,0.0005,0.24391645703094164
0.0005,0.0,40000,0.0005,0.23853056535331613
0.0005,0.0,40100,0.0005,0.2411564870423163
0.0005,0.0,40200,0.0005,0.24716646387405178
0.0005,0.0,40300,0.0005,0.24254948745988802
0.0005,0.0,40400,0.0005,0.24817087278053748
0.0005,0.0,40500,0.0005,0.4180456675946832
0.0005,0.0,40600,0.0005,0.33933820214000404
0.0005,0.0,40700,0.0005,0.24576428581959492
0.0005,0.0,40800,0.0005,0.24833863122374455
0.0005,0.0,40900,0.0005,0.24764337283390234
0.0005,0.0,41000,0.0005,0.245869343198851
0.0005,0.0,41100,0.0005,0.24334019193972478
0.0005,0.0,41200,0.0005,0.31469825313514355
0.0005,0.0,41300,0.0005,0.3716241049292624
0.0005,0.0,41400,0.0005,0.24193451904471275
0.0005,0.0,41500,0.0005,0.24658222968112328
0.0005,0.0,41600,0.0005,0.25056744542841625
0.0005,0.0,41700,0.0005,0.24159200354202842
0.0005,0.0,41800,0.0005,0.45386528627144207
0.0005,0.0,41900,0.0005,0.2441318690586838
0.0005,0.0,42000,0.0005,0.2419105040720309
0.0005,0.0,42100,0.0005,0.24816873517924373
0.0005,0.0,42200,0.0005,0.8262690220595775
0.0005,0.0,42300,0.0005,0.23871608005172829
0.0005,0.0,42400,0.0005,0.24222940719797748
0.0005,0.0,42500,0.0005,0.2422677488170816
0.0005,0.0,42600,0.0005,0.24316687480572904
0.0005,0.0,42700,0.0005,0.8812875562761102
0.0005,0.0,42800,0.0005,0.2429567836913014
0.0005,0.0,42900,0.0005,0.24515440261763116
0.0005,0.0,43000,0.0005,0.24820666451066303
0.0005,0.0,43100,0.0005,0.24089340475670298
0.0005,0.0,43200,0.0005,0.8063254438146629
0.0005,0.0,43300,0.0005,0.24391844529632584
0.0005,0.0,43400,0.0005,0.4397576049741898
0.0005,0.0,43500,0.0005,0.24453157629952976
0.0005,0.0,43600,0.0005,0.32995359927832424
0.0005,0.0,43700,0.0005,0.24298833675461837
0.0005,0.0,43800,0.0005,0.2444560581168483
0.0005,0.0,43900,0.0005,0.2769733915382537
0.0005,0.0,44000,0.0005,0.5476588697985572
0.0005,0.0,44100,0.0005,0.24177400455415807
0.0005,0.0,44200,0.0005,0.36819449013989136
0.0005,0.0,44300,0.0005,0.2422591076670689
0.0005,0.0,44400,0.0005,0.478598769118696
0.0005,0.0,44500,0.0005,0.24187852218658062
0.0005,0.0,44600,0.0005,0.2801400968498536
0.0005,0.0,44700,0.0005,0.2462829080098301
0.0005,0.0,44800,0.0005,0.2550821566529784
0.0005,0.0,44900,0.0005,0.2427782467427394
0.0005,0.0,45000,0.0005,0.32100961607638223
0.0005,0.0,45100,0.0005,0.2507829831431344
0.0005,0.0,45200,0.0005,0.24530489064667305
0.0005,0.0,45300,0.0005,0.28731676489091834
0.0005,0.0,45400,0.0005,0.2954303917963614
0.0005,0.0,45500,0.0005,0.24547222582104358
0.0005,0.0,45600,0.0005,0.24401975864843845
0.0005,0.0,45700,0.0005,0.24032657282800624
0.0005,0.0,45800,0.0005,0.24565569807611612
0.0005,0.0,45900,0.0005,0.24074673274507885
0.0005,0.0,46000,0.0005,0.24098354317335025
0.0005,0.0,46100,0.0005,0.24445664944744708
0.0005,0.0,46200,0.0005,0.2601844149722387
0.0005,0.0,46300,0.0005,0.24094988914076695
0.0005,0.0,46400,0.0005,0.25537079925322725
0.0005,0.0,46500,0.0005,0.24763879670852798
0.0005,0.0,46600,0.0005,0.24368060840024391
0.0005,0.0,46700,0.0005,0.24431485012412754
0.0005,0.0,46800,0.0005,0.24350614164714285
0.0005,0.0,46900,0.0005,0.245012997238719
0.0005,0.0,47000,0.0005,0.2502385349920749
0.0005,0.0,47100,0.0005,0.24378359200638383
0.0005,0.0,47200,0.0005,0.242346573452555
0.0005,0.0,47300,0.0005,0.248104155442253
0.0005,0.0,47400,0.0005,0.24749711035532673
0.0005,0.0,47500,0.0005,0.24542194220550645
0.0005,0.0,47600,0.0005,0.24636556617167055
0.0005,0.0,47700,0.0005,0.23989476628613526
0.0005,0.0,47800,0.0005,0.24726330377899045
0.0005,0.0,47900,0.0005,0.23809494706011444
0.0005,0.0,48000,0.0005,0.2521617040947011
0.0005,0.0,48100,0.0005,0.2417847442871368
0.0005,0.0,48200,0.0005,0.24359678626359887
0.0005,0.0,48300,0.0005,0.24696090678215088
0.0005,0.0,48400,0.0005,0.2649681701926019
0.0005,0.0,48500,0.0005,0.3833724104963161
0.0005,0.0,48600,0.0005,0.24326576729026045
0.0005,0.0,48700,0.0005,0.24699970130381008
0.0005,0.0,48800,0.0005,0.24104661881215325
0.0005,0.0,48900,0.0005,0.807214916572558
0.0005,0.0,49000,0.0005,0.3965179091063149
0.0005,0.0,49100,0.0005,0.24581640890231998
0.0005,0.0,49200,0.0005,0.24225846557833128
0.0005,0.0,49300,0.0005,0.24782899242210252
0.0005,0.0,49400,0.0005,0.24797770788850745
0.0005,0.0,49500,0.0005,0.29501748830753044
0.0005,0.0,49600,0.0005,0.2515034738463929
0.0005,0.0,49700,0.0005,0.24807761434755524
0.0005,0.0,49800,0.0005,0.24799333590441952
0.0005,0.0,49900,0.0005,0.24602669687388568
0.0005,0.0,49999,0.0005,0.6713626465591443
0.0005,0.0001,0,0.0005,8.700000000000001
0.0005,0.0001,100,0.0004950495049504951,1.637205433630037
0.0005,0.0001,200,0.0004901960784313725,0.664245122944547
0.0005,0.0001,300,0.0004854368932038835,0.36206383277947796
0.0005,0.0001,400,0.00048076923076923074,0.32062707790112954
0.0005,0.0001,500,0.0004761904761904762,0.2830410278986611
0.0005,0.0001,600,0.0004716981132075472,0.300338126931462
0.0005,0.0001,700,0.0004672897196261682,0.2543360954515439
0.0005,0.0001,800,0.0004629629629629629,0.2480734068616078
0.0005,0.0001,900,0.0004587155963302752,0.25587711982448574
0.0005,0.0001,1000,0.00045454545454545455,0.25091207600423643
0.0005,0.0001,1100,0.0004504504504504504,0.2569725160707218
0.0005,0.0001,1200,0.0004464285714285714,0.2427332149682454
0.0005,0.0001,1300,0.00044247787610619474,0.2400863172969289
0.0005,0.0001,1400,0.00043859649122807013,0.24447428522532672
0.0005,0.0001,1500,0.0004347826086956522,0.24306334532344678
0.0005,0.0001,1600,0.00043103448275862074,0.2472643119625332
0.0005,0.0001,1700,0.0004273504273504274,0.4372489044267178
0.0005,0.0001,1800,0.0004237288135593221,0.23970809116721198
0.0005,0.0001,1900,0.0004201680672268908,0.24500110543412928
0.0005,0.0001,2000,0.0004166666666666667,0.24823962378299327
0.0005,0.0001,2100,0.0004132231404958678,0.240218796794129
0.0005,0.0001,2200,0.0004098360655737705,0.2370338955066436
0.0005,0.0001,2300,0.0004065040650406504,0.2464436052870809
0.0005,0.0001,2400,0.0004032258064516129,0.4281021216392972
0.0005,0.0001,2500,0.0004,0.5679281720316991
0.0005,0.0001,2600,0.0003968253968253968,0.2374200808263995
0.0005,0.0001,2700,0.0003937007874015748,0.24184541238321403
0.0005,0.0001,2800,0.000390625,0.23905951819013743
0.0005,0.0001,2900,0.0003875968992248062,0.6736323022006544
0.0005,0.0001,3000,0.0003846153846153846,0.23713943246959834
0.0005,0.0001,3100,0.0003816793893129771,0.2764430382142586
0.0005,0.0001,3200,0.0003787878787878788,0.2321202089818193
0.0005,0.0001,3300,0.0003759398496240601,0.2347269279499583
0.0005,0.0001,3400,0.00037313432835820896,0.2412047274297691
0.0005,0.0001,3500,0.00037037037037037035,0.26326618779282734
0.0005,0.0001,3600,0.0003676470588235294,0.23946256883051467
0.0005,0.0001,3700,0.000364963503649635,0.23177483803871748
0.0005,0.0001,3800,0.0003623188405797102,0.24669747941201403
0.0005,0.0001,3900,0.0003597122302158273,0.3081427443674255
0.0005,0.0001,4000,0.0003571428571428572,0.23262847411234813
0.0005,0.0001,4100,0.00035460992907801415,0.23969270152105904
0.0005,0.0001,4200,0.00035211267605633805,0.2572432570170043
0.0005,0.0001,4300,0.00034965034965034965,0.5989001247317939
0.0005,0.0001,4400,0.00034722222222222224,0.2920167342473402
0.0005,0.0001,4500,0.0003448275862068966,0.2838994386472836
0.0005,0.0001,4600,0.00034246575342465754,0.23075693344169296
0.0005,0.0001,4700,0.00034013605442176874,0.23167839518148758
0.0005,0.0001,4800,0.00033783783783783786,0.2415160274980186
0.0005,0.0001,4900,0.0003355704697986577,0.2487740855105125
0.0005,0.0001,5000,0.0003333333333333333,0.2368259729855486
0.0005,0.0001,5100,0.00033112582781456954,0.23019410316549938
0.0005,0.0001,5200,0.0003289473684210526,0.23194878986365441
0.0005,0.0001,5300,0.000326797385620915,0.2330774037814756
0.0005,0.0001,5400,0.0003246753246753247,0.23962271789108044
0.0005,0.0001,5500,0.0003225806451612903,0.23049839444943604
0.0005,0.0001,5600,0.0003205128205128205,0.23456372585215432
0.0005,0.0001,5700,0.0003184713375796178,0.29033391526436625
0.0005,0.0001,5800,0.00031645569620253165,0.2349093115816357
0.0005,0.0001,5900,0.00031446540880503143,0.2806443901423616
0.0005,0.0001,6000,0.0003125,0.23250611048190528
0.0005,0.0001,6100,0.00031055900621118014,0.23637514304860915
0.0005,0.0001,6200,0.00030864197530864197,0.24987590059087939
0.0005,0.0001,6300,0.00030674846625766873,0.2302423361889075
0.0005,0.0001,6400,0.0003048780487804878,0.4142867634708448
0.0005,0.0001,6500,0.00030303030303030303,0.22901824655181668
0.0005,0.0001,6600,0.0003012048192771084,0.22893970779032707
0.0005,0.0001,6700,0.0002994011976047904,0.23201635388980107
0.0005,0.0001,6800,0.0002976190476190476,0.4661097005655386
0.0005,0.0001,6900,0.0002958579881656805,0.23123445852223246
0.0005,0.0001,7000,0.0002941176470588235,0.30500475072763067
0.0005,0.0001,7100,0.00029239766081871346,0.22843496806314875
0.0005,0.0001,7200,0.00029069767441860465,0.2305339120224692
0.0005,0.0001,7300,0.00028901734104046245,0.23045514615773682
0.0005,0.0001,7400,0.00028735632183908046,0.23173737169866837
0.0005,0.0001,7500,0.00028571428571428574,0.23112748243016917
0.0005,0.0001,7600,0.0002840909090909091,0.2293830510473031
0.0005,0.0001,7700,0.0002824858757062147,0.2374917028401072
0.0005,0.0001,7800,0.0002808988764044944,0.23214752341343528
0.0005,0.0001,7900,0.00027932960893854746,0.23479447986202534
0.0005,0.0001,8000,0.0002777777777777778,0.22749767705508755
0.0005,0.0001,8100,0.00027624309392265195,0.49213869182106573
0.0005,0.0001,8200,0.0002747252747252747,0.23287167967077074
0.0005,0.0001,8300,0.000273224043715847,0.22677691387021998
0.0005,0.0001,8400,0.0002717391304347826,0.22895274087485434
0.0005,0.0001,8500,0.0002702702702702703,0.2270885706659675
0.0005,0.0001,8600,0.00026881720430107527,0.22889106566296732
0.0005,0.0001,8700,0.00026737967914438503,0.2274909655756012
0.0005,0.0001,8800,0.00026595744680851064,0.22503812930001463
0.0005,0.0001,8900,0.0002645502645502645,0.24309522804306416
0.0005,0.0001,9000,0.0002631578947368421,0.22675710505593794
0.0005,0.0001,9100,0.00026178010471204186,0.2268843074398268
0.0005,0.0001,9200,0.00026041666666666666,0.2271226776934242
0.0005,0.0001,9300,0.00025906735751295336,0.22459325308773237
0.0005,0.0001,9400,0.0002577319587628866,0.2264619923753362
0.0005,0.0001,9500,0.0002564102564102564,0.22764720371803288
0.0005,0.0001,9600,0.00025510204081632655,0.5305110257387784
0.0005,0.0001,9700,0.00025380710659898473,0.2291696061075166
0.0005,0.0001,9800,0.0002525252525252525,0.26533205411011995
0.0005,0.0001,9900,0.00025125628140703515,0.22629030535888864
0.0005,0.0001,10000,0.00025,0.22448286858633643
0.0005,0.0001,10100,0.0002487562189054727,0.2259501989716412
0.0005,0.0001,10200,0.00024752475247524753,0.22879792208407768
0.0005,0.0001,10300,0.0002463054187192118,0.23985181846775824
0.0005,0.0001,10400,0.00024509803921568627,0.2531931543782449
0.0005,0.0001,10500,0.00024390243902439027,0.22468393418235577
0.0005,0.0001,10600,0.00024271844660194174,0.2222722285463477
0.0005,0.0001,10700,0.00024154589371980673,0.22443163458969972
0.0005,0.0001,10800,0.00024038461538461537,0.22724963162493717
0.0005,0.0001,10900,0.00023923444976076558,0.22548245774449055
0.0005,0.0001,11000,0.0002380952380952381,0.23044230638324736
0.0005,0.0001,11100,0.00023696682464454974,0.22361311620785346
0.0005,0.0001,11200,0.0002358490566037736,0.22525127162566935
0.0005,0.0001,11300,0.0002347417840375587,0.3313138565222063
0.0005,0.0001,11400,0.0002336448598130841,0.227912287752731
0.0005,0.0001,11500,0.00023255813953488368,0.22475826974118207
0.0005,0.0001,11600,0.00023148148148148146,0.22284571435301154
0.0005,0.0001,11700,0.0002304147465437788,0.2305953474935981
0.0005,0.0001,11800,0.0002293577981651376,0.22494910259750048
0.0005,0.0001,11900,0.00022831050228310504,0.228349260040213
0.0005,0.0001,12000,0.00022727272727272727,0.2251474579370874
0.0005,0.0001,12100,0.00022624434389140272,0.24661654889091275
0.0005,0.0001,12200,0.00022522522522522526,0.2239265951539816
0.0005,0.0001,12300,0.0002242152466367713,0.25210560715368646
0.0005,0.0001,12400,0.0002232142857142857,0.22416285416245132
0.0005,0.0001,12500,0.00022222222222222223,0.22356073257980427
0.0005,0.0001,12600,0.00022123893805309737,0.2766622126743368
0.0005,0.0001,12700,0.00022026431718061675,0.225383707858417
0.0005,0.0001,12800,0.00021929824561403506,0.46923580733384107
0.0005,0.0001,12900,0.0002183406113537118,0.22501820786429147
0.0005,0.0001,13000,0.0002173913043478261,0.22330354778519337
0.0005,0.0001,13100,0.00021645021645021645,0.22613278594773345
0.0005,0.0001,13200,0.00021551724137931031,0.3689304684351778
0.0005,0.0001,13300,0.00021459227467811158,0.22237665683506103
0.0005,0.0001,13400,0.0002136752136752137,0.2301564750771461
0.0005,0.0001,13500,0.0002127659574468085,0.22418735948716043
0.0005,0.0001,13600,0.00021186440677966098,0.22512557892661933
0.0005,0.0001,13700,0.0002109704641350211,0.22230092448883787
0.0005,0.0001,13800,0.0002100840336134454,0.22107235360966024
0.0005,0.0001,13900,0.00020920502092050208,0.22203439790965412
0.0005,0.0001,14000,0.00020833333333333332,0.22275040786936073
0.0005,0.0001,14100,0.0002074688796680498,0.2231513273125572
0.0005,0.0001,14200,0.0002066115702479339,0.22193666587573374
0.0005,0.0001,14300,0.00020576131687242798,0.23175400932697585
0.0005,0.0001,14400,0.00020491803278688522,0.22349252560758082
0.0005,0.0001,14500,0.0002040816326530612,0.22659476831851813
0.0005,0.0001,14600,0.0002032520325203252,0.2241785575340365
0.0005,0.0001,14700,0.00020242914979757087,0.22396293451912008
0.0005,0.0001,14800,0.00020161290322580645,0.2291648169895458
0.0005,0.0001,14900,0.0002008032128514056,0.22599367251165656
0.0005,0.0001,15000,0.0002,0.2258041440801932
0.0005,0.0001,15100,0.00019920318725099605,0.22329914073542917
0.0005,0.0001,15200,0.0001984126984126984,0.22323201284381297
0.0005,0.0001,15300,0.0001976284584980237,0.2303513454267334
0.0005,0.0001,15400,0.0001968503937007874,0.22320466253307952
0.0005,0.0001,15500,0.00019607843137254904,0.22348949920697592
0.0005,0.0001,15600,0.0001953125,0.22204991312915534
0.0005,0.0001,15700,0.00019455252918287936,0.2216392346849762
0.0005,0.0001,15800,0.0001937984496124031,0.22183663159984796
0.0005,0.0001,15900,0.00019305019305019308,0.2211494560291145
0.0005,0.0001,16000,0.0001923076923076923,0.22242447830713202
0.0005,0.0001,16100,0.00019157088122605362,0.22445449511719395
0.0005,0.0001,16200,0.00019083969465648855,0.2228630008814459
0.0005,0.0001,16300,0.00019011406844106465,0.22384330022738755
0.0005,0.0001,16400,0.0001893939393939394,0.22189995133550838
0.0005,0.0001,16500,0.00018867924528301886,0.25616217673543823
0.0005,0.0001,16600,0.00018796992481203006,0.22060357758247245
0.0005,0.0001,16700,0.00018726591760299626,0.22478215603265117
0.0005,0.0001,16800,0.00018656716417910448,0.22375280744598453
0.0005,0.0001,16900,0.00018587360594795536,0.22065875235733332
0.0005,0.0001,17000,0.00018518518518518518,0.22338476436487611
0.0005,0.0001,17100,0.00018450184501845018,0.22004499168357755
0.0005,0.0001,17200,0.00018382352941176473,0.22092555505316527
0.0005,0.0001,17300,0.00018315018315018315,0.22264323859392585
0.0005,0.0001,17400,0.0001824817518248175,0.2211007048403219
0.0005,0.0001,17500,0.00018181818181818183,0.22228736012126304
0.0005,0.0001,17600,0.0001811594202898551,0.2202552768833661
0.0005,0.0001,17700,0.00018050541516245486,0.2259811248777712
0.0005,0.0001,17800,0.00017985611510791365,0.22335313106289303
0.0005,0.0001,17900,0.00017921146953405018,0.22292648222192943
0.0005,0.0001,18000,0.0001785714285714286,0.22188943266225591
0.0005,0.0001,18100,0.00017793594306049823,0.22072565988479997
0.0005,0.0001,18200,0.00017730496453900708,0.22032612269608293
0.0005,0.0001,18300,0.00017667844522968197,0.2787485864139516
0.0005,0.0001,18400,0.00017605633802816902,0.22061748700699835
0.0005,0.0001,18500,0.00017543859649122806,0.22082727045193462
0.0005,0.0001,18600,0.0001748251748251748,0.22011381403948815
0.0005,0.0001,18700,0.00017421602787456446,0.22065315811173508
0.0005,0.0001,18800,0.00017361111111111112,0.22091110908347006
0.0005,0.0001,18900,0.00017301038062283736,0.22322147094916692
0.0005,0.0001,19000,0.00017241379310344826,0.24225178780786794
0.0005,0.0001,19100,0.00017182130584192438,0.22654333337824567
0.0005,0.0001,19200,0.00017123287671232877,0.22814229407988504
0.0005,0.0001,19300,0.00017064846416382253,0.22055525459151526
0.0005,0.0001,19400,0.00017006802721088434,0.22183465638579092
0.0005,0.0001,19500,0.0001694915254237288,0.22062851494913507
0.0005,0.0001,19600,0.00016891891891891893,0.22063848139816256
0.0005,0.0001,19700,0.00016835016835016833,0.22177700433574993
0.0005,0.0001,19800,0.00016778523489932885,0.28210053381348427
0.0005,0.0001,19900,0.00016722408026755852,0.21983800493322087
0.0005,0.0001,20000,0.00016666666666666666,0.21993303035740436
0.0005,0.0001,20100,0.0001661129568106312,0.2253498696467763
0.0005,0.0001,20200,0.00016556291390728477,0.22064114744995622
0.0005,0.0001,20300,0.00016501650165016502,0.2272006522195905
0.0005,0.0001,20400,0.0001644736842105263,0.2208343093885572
0.0005,0.0001,20500,0.0001639344262295082,0.2238790243400873
0.0005,0.0001,20600,0.0001633986928104575,0.22113300092291105
0.0005,0.0001,20700,0.00016286644951140063,0.21926270170120765
0.0005,0.0001,20800,0.00016233766233766234,0.2193730020390124
0.0005,0.0001,20900,0.0001618122977346278,0.22132393645637477
0.0005,0.0001,21000,0.00016129032258064516,0.22068737085506596
0.0005,0.0001,21100,0.00016077170418006429,0.21984133556572205
0.0005,0.0001,21200,0.00016025641025641026,0.22084012861088737
0.0005,0.0001,21300,0.0001597444089456869,0.2216104757339604
0.0005,0.0001,21400,0.0001592356687898089,0.2191599505729295
0.0005,0.0001,21500,0.00015873015873015873,0.2208603653720536
0.0005,0.0001,21600,0.00015822784810126583,0.22050267750372352
0.0005,0.0001,21700,0.0001577287066246057,0.2945986206975666
0.0005,0.0001,21800,0.00015723270440251572,0.219667177831459
0.0005,0.0001,21900,0.00015673981191222572,0.21836511980897383
0.0005,0.0001,22000,0.00015625,0.21950864340060433
0.0005,0.0001,22100,0.00015576323987538941,0.21972530776268603
0.0005,0.0001,22200,0.00015527950310559007,0.21907202089950992
0.0005,0.0001,22300,0.00015479876160990713,0.21883791803582495
0.0005,0.0001,22400,0.00015432098765432098,0.2432916483149197
0.0005,0.0001,22500,0.00015384615384615385,0.21798647358485942
0.0005,0.0001,22600,0.00015337423312883434,0.22300408132508664
0.0005,0.0001,22700,0.0001529051987767584,0.23101572816144492
0.0005,0.0001,22800,0.0001524390243902439,0.21968149013924307
0.0005,0.0001,22900,0.00015197568389057752,0.21901844231524673
0.0005,0.0001,23000,0.00015151515151515152,0.21950851649838074
0.0005,0.0001,23100,0.00015105740181268882,0.21940722495328022
0.0005,0.0001,23200,0.0001506024096385542,0.21958299099355894
0.0005,0.0001,23300,0.00015015015015015014,0.21984166302171224
0.0005,0.0001,23400,0.0001497005988023952,0.22396595292145755
0.0005,0.0001,23500,0.00014925373134328358,0.21835988910607096
